sentence	entity_01	entity_02	label
 밀레바 마리치 는 1875 년 12 월 19 일 에 현재 의 세르비아 인 오스트리아 헝가리 제국  티텔 에서 세 아이 의 중 맏이 로 태어났 다 . 	밀레바 마리치	티텔	19
 마우리시오 피니야 ( , 1984 년 2 월 4 일 , 칠레  산티아고 ~ ) 는 칠레 의 축구 선수 로 , 현재 이탈리아 의 제노아 CFC 에서 뛰 고 있 다 . 	마우리시오 피니야	산티아고	19
영국 인 아버지 와 일본 인 어머니 에서 태어난 어피 는 4 살 때 까지 미국  마이애미 에서 자라 다가 홍콩 으로 이사 를 하 였 다 . 	어피	마이애미	19
 설현 은 1995 년 1 월 3 일 , 경기도  부천시 에서 태어났 다 . 	설현	부천시	19
 옐라울프 는 앨라배마 주 의 개즈던 ( 앨라배마 주 ) 에서 태어났 고 , 체로키 족 과 백인 혼혈 이 다 . 	옐라울프	앨라배마 주	19
 옐라울프 는 그 가 힘 을 내 고 그 의 어머니 가 있 는 앨라배마 주 로 다시 돌아갈 수 있 었 던 것 이 결정 적 순간 이 었 다고 주장 하 였 다 . 	옐라울프	앨라배마 주	19
 양왕용 은 1943 년 에 남해군 에서 태어났 다 . 	양왕용	남해군	19
 신길우 의 본명 은 신경철 ( 申景澈 ) 이 며 1941 년 에 충청남도 대덕군 ( 현 대전광역시 ) 에서 태어났 다 . 	신길우	대전광역시	19
 신길우 의 본명 은 신경철 ( 申景澈 ) 이 며 1941 년 에 충청남도  대덕군 ( 현 대전광역시 ) 에서 태어났 다 . 	신길우	대덕군	19
 신길우 의 본명 은 신경철 ( 申景澈 ) 이 며 1941 년 에 충청남도 대덕군 ( 현 대전광역시 ) 에서 태어났 다 . 	신길우	충청남도	19
 게르하르트 리히터 ( Gerhard Richter , 1932 년 2 월 9 일 ~ ) 는 독일  드레스덴 에서 출생 한 전후 독일 을 대표 하 는 작가 이 자 1960 년대 이후 세계 현대 미술사 에 있 어서 도 중요 한 위치 를 차지 하 는 작가 이 다 . 	게르하르트 리히터	드레스덴	19
이 도로 는 1999 년 9 월 10 일 에 준공 되 었 으며 부천시 출신 의 영문학자 이 자 시인 인 수주 ( 樹州 ) 변영로 ( 卞榮魯 ) 의 문학 혼 을 기리 고자 그 의 호 를 따 서 수주 로 라고 이름 지었 다 . 	변영로	부천시	19
주리파 ( 主理派 ) 는 이황 의 이기 호발설 을 옹호 하 여 이 ( 理 ) 일변도 의 ‘ 심즉리 ( 心卽理 ) ’ 를 주장 한 조선 성리학 의 양대 산맥 중 의 하나 이 다 . 	이황	조선	19
주기파 ( 主氣派 ) 는 ‘ 심즉기 ( 心卽氣 ) ’ 를 주장 하 는 이이 가 기발설 ( 氣發說 ) 을 옹호 한 조선 성리학 의 2 대 분파 중 의 하나 이 다 . 	이이	조선	19
 이보 풀가 ( , 1964 년 6 월 20 일 , 이탈리아  모데나 ~ ) 는 이탈리아 출신 의 감독 이 자 전 축구 선수 이 다 . 	이보 풀가	모데나	19
장세동 ( 張世東 ) 은 조선 조선 인조 때 의 문신 이 며 나주 장 씨 의 시조 이 다 . 	조선 인조	조선	19
 라파엘레 팔라디노 ( , 1984 년 4 월 17 일 ~ ) 는 이탈리아  무냐노디나폴리 출신 의 이탈리아 축구 선수 로서 포지션 은 공격수 이 다 . 	라파엘레 팔라디노	무냐노디나폴리	19
 킬러 마이크 ( , 본명 Michael Render , 1975 년 4 월 20 일  애틀랜타 ~ ) 는 미국 의 힙합 가수 이 다 . 	킬러 마이크	애틀랜타	19
 모로호시 다이지로 ( , 1949 년 7 월 6 일 ~ , 일본 나가노 현  가루이자와 정 출생 ) 일본 의 만화가 이 다 . 	모로호시 다이지로	가루이자와 정	19
 모로호시 다이지로 ( , 1949 년 7 월 6 일 ~ , 일본  나가노 현 가루이자와 정 출생 ) 일본 의 만화가 이 다 . 	모로호시 다이지로	나가노 현	19
 로베르토 도나도니 ( , 1963 년 9 월 9 일 , 이탈리아  치사노베르가마스코 ~ ) 는 이탈리아 의 옛 축구 선수 이 며 , 현재 세리에 A 의 클럽 볼로냐 FC 의 감독 이 다 . 	로베르토 도나도니	치사노베르가마스코	19
 조디 메이 ( Jodhi May , 1975 년 5 월 8 일 ~ ) 는 잉글랜드 의 배우 이 다 . 	조디 메이	잉글랜드	19
 밀란 주리치 ( , 1990 년 5 월 22 일 ~ ) 는 브리스톨 시티 FC 에서 뛰 는 보스니아 헤르체고비나 의 축구 선수 로서 포지션 은 공격수 이 다 . 	밀란 주리치	보스니아 헤르체고비나	19
 티라신 댕다 ( , 1988 년 6 월 6 일 ~ ) 는 타이 의 축구 선수 로 , 현재 무앙통 유나이티드 에서 활약 하 고 있 다 . 	티라신 댕다	타이	19
 퍼스 출신인 스카이 스트래크 는 모델 로 활동 하 기 전 에 는 본래 메이크업 아티스트 가 되 고 싶 어 하 였 다 . 	스카이 스트래크	퍼스	19
한정옥 은 조선 과 일제 강점기 의 승려 한용운 의 본명 이 다 . 	한용운	조선	19
그 시집 에 는 작가 가 아우구스투스 나 티베리우스 의 통치 하 에서 살 았 으며 , 로마 의 시민 이 고 거기 서 거주 했 다는 암시 가 있 다 . 	티베리우스	로마	19
그 시집 에 는 작가 가 아우구스투스 나 티베리우스 의 통치 하 에서 살 았 으며 , 로마 의 시민 이 고 거기 서 거주 했 다는 암시 가 있 다 . 	아우구스투스	로마	19
 이춘선 ( 李春先 , 1952 년 4 월 23 일 ~ ) 은 전라북도 완주 에서 태어난 대한민국 의 전직 외교관 이 다 . 	이춘선	전라북도	19
숙련 된 금속 노동자 의 아들 로서 에스토니아 의 탈린 에서 태어난 얀 크로스 는 야콥 웨스톰 그래머 스쿨 ( Jakob Westholm Grammar School ) 에서 공부 한 뒤 , 타르투 대학 에 들어가 서 법률 을 공부 한 뒤 졸업 했 다 . ( 1938 - 1945 ) 그 는 그곳 에서 1946 년 까지 문학 을 가르쳤 으며 , ' 교양 과목 ' 의 교수 로서 1998 년 까지 계속 있 게 된 다 . 	얀 크로스	탈린	19
 엘리 골딩 은 잉글랜드 헤리퍼드셔 주 킹스턴 의 작 은 마을 라이온셜 에서 4 남매 중 둘째 딸 로 태어났 다 . 	엘리 골딩	헤리퍼드셔 주	19
 개럿 하딘 ( Garrett Hardin , 1915 년 4 월 21 일 - 2003 년 9 월 14 일 ) 는 미국 텍사스 주  댈러스 출신 의 생물학자 이 다 . 	개럿 하딘	댈러스	19
 마테오 코바치치 ( , 1994 년 5 월 6 일 , 린츠 ~ ) 는 오스트리아 태생 의 크로아티아인 축구 선수 로 , 현재 스페인 의 레알 마드리드 CF 와 크로아티아 축구 국가 대표 팀 에서 미드필더 로 활약 하 고 있 다 . 	마테오 코바치치	린츠	19
 주앙 길례르미 누니스 제주스 ( , 1991 년 6 월 10 일 , 브라질  벨루오리존치 ~ ) 는 흔히 주앙 제주스 ( Juan Jesus ) 라는 이름 으로 알려 져 있 는 브라질 의 축구 선수 이 다 . 	주앙 길례르미 누니스 제주스	벨루오리존치	19
 밀란 바델 ( , 1989 년 2 월 25 일 자그레브 ~ ) 은 세리에 A 에 참가 중 인 ACF 피오렌티나 에서 미드필더 로 뛰 는 크로아티아 의 축구 선수 이 다 . 	밀란 바델	자그레브	19
 전한 전한 무제 는 고조선 을 멸망 ( 기원 전 108 년 ) 시킨 뒤 , 그 영토 를 통치 하 기 위해 낙랑 군 진번군 임둔군 현도군 의 4 군 과 그 속현 을 설치 하 였 다 . ( → 한 사군 ) 	전한 무제	전한	19
372 년  전진 의 황제 부견 ( 苻堅 ) 으로부터 승려 순도 ( 順道 ) 가 고구려 에 와 서 불상 과 경문 을 전함 으로써 최초 로 고구려 에 불교 가 전래 되 었 다 . 	부견	전진	19
헌인릉 은 대모산 기슭 에 위치 하 고 있 는데 조선 23 대 임금 인 조선 순조 와 왕비 순원왕후 의 능 이 다 . 	조선 순조	조선	19
원래 대모산 은 모양 이 늙 은 할미 와 같 다 하 여 할미산 으로 불리 다가 , 조선 조선 태종 의 헌인릉 이 자리 하 면서 ' 노파 ' 보다 는 ' 어미 ' 라 부르 는 것 이 낫 다는 조선 세종 의 어명 에 의해 대모산 으로 부르 게 되 었 다고 전해 진 다 . 	조선 세종	조선	19
 아불 가지 바하두르 칸 은 아랍 무함마드 칸 의 아들 로 , 어린 시절 을 우르겐치 의 궁성 에서 보냈 다 . 	아불 가지 바하두르	우르겐치	19
 두샨 바스타 ( , 1984 년 8 월 18 일 , 세르비아  베오그라드 ~ ) 는 세르비아 의 축구 선수 로 현재 세리에 A 클럽 인 SS 라치오 에서 뛰 고 있 다 . 	두샨 바스타	베오그라드	19
 마우리치오 도미치 ( , 1980 년 6 월 28 일 , 이탈리아  로마 ~ ) 는 이탈리아 의 축구 선수 로 현재 레가 프로 클럽인 베네치아 FC 에서 뛰 고 있 다 . 	마우리치오 도미치	로마	19
 중국 의 유명 한 수학자 인 천싱선 과 함께 미분 기하학 과 이론 물리학 에서 중요 한 역할 을 하 는 천 - 사이먼스 형식 을 발견 하 였 다 . 	천싱선	중국	19
 디에고 마르틴 로드리게스 ( , 1989 년 9 월 4 일 , 우루과이  몬테비데오 ~ ) 는 우루과 이 의 축구 선수 로 현재 세리에 A 클럽 인 우디네세 칼초 에서 뛰 고 있 다 . 	디에고 마르틴 로드리게스	몬테비데오	19
 조반니 파스콸레 ( , 1982 년 1 월 5 일 , 이탈리아  베나리아레알레 ~ ) 는 이탈리아 의 축구 선수 로 현재 세리에 A 클럽 인 우디네세 칼초 에서 뛰 고 있 다 . 	조반니 파스콸레	베나리아레알레	19
 앨리스 베일리 는 잉글랜드 맨체스터 에서 앨리스 러트로브 베이트먼 ( Alice LaTrobe Bateman ) 이 라는 이름 으로 태어났 다 . 	앨리스 베일리	맨체스터	19
가브리에우 모이제스 안투니스 다 시우바 , 줄여 서 가브리에우 시우바 ( , 1991 년 5 월 13 일 , 브라질  피라시카바 ~ ) 는 브라질 의 축구 선수 로 현재 세리에 A 클럽 인 우디네세 칼초 에서 뛰 고 있 다 . 	가브리에우 시우바	피라시카바	19
 잠피에로 핀치 ( , 1981 년 3 월 11 일 , 이탈리아  로마 ~ ) 는 이탈리아 의 축구 선수 로 현재 세리에 B 클럽 인 브레시아 칼초 에서 뛰 고 있 다 . 	잠피에로 핀치	로마	19
 토마 외르토 ( , 1988 년 7 월 3 일 , 프랑스  리지외 ~ ) 는 프랑스 의 축구 선수 로 현재 세리에 A 클럽 인 우디네세 칼초 에서 뛰 고 있 다 . 	토마 외르토	리지외	19
타이완 에 연고 가 거의 없 던 한족 인 외성인 들 이 주축 이 었 던 국부 천대 이후 , 타이완 에서 중국 국민당 의 장기 집권 이후 민주 화 가 진행 되 면서 명 또는 청 대 부터 비교 적 오래전 부터 타이완 섬 을 연고 로 정착 해 온 한족 인 본성인 들 의 영향력 또한 점차 신장 되 었 고 , 민주진보 당 의 천수이볜 이 집권 한 이후 부터 는 하나 의 중국 원칙 은 중화민국 내 에서 치열 한 정치 적 논쟁 의 대상 이 되 었 다 . 	천수이볜	타이완	19
마이코주에우 헤지나우두 지 마투스 , 줄여 서 마이코주에우 ( , 1986 년 6 월 16 일  코즈모폴리스 ~ ) 는 브라질 의 축구 선수 로 포지션 은 공격 형 미드필더 이 다 . 	마이코주에우	코즈모폴리스	19
 마이코주에우 헤지나우두 지 마투스 , 줄여 서 마이코주에우 ( , 1986 년 6 월 16 일  코즈모폴리스 ~ ) 는 브라질 의 축구 선수 로 포지션 은 공격 형 미드필더 이 다 . 	마이코주에우	코즈모폴리스	19
 보이치에흐 파브워프스키 ( , 1993 년 1 월 18 일 , 폴란드  코샬린 ~ ) 는 폴란드 의 축구 선수 로 현재 세리에 A 클럽 인 우디네세 칼초 에서 뛰 고 있 다 . 	보이치에흐 파브워프스키	코샬린	19
 레온 고레츠카 ( Leon Goretzka , 1995 년 2 월 8 일 노르트라인베스트팔렌 주  보훔 ~ ) 는 독일 의 축구 선수 로 , 현재 독일 분데스리 가 의 클럽 FC 샬케 04 의 미드필더 이 다 . 	레온 고레츠카	보훔	19
 저스디스 ( JUSTHIS , 서울특별시 출생 ) 는 대한민국 의 래퍼 이 다 . 	저스디스	서울특별시	19
 곽상도 ( 郭尙道 , 1959 년 12 월 23 일 ~ 대구광역시 ) 는 대한민국 의 검사 , 변호사 출신 행정관 이 다 . 	곽상도	대구광역시	19
 라승용 ( 羅昇龍 , 1957 년 10 월 9 일 ~ , 전라북도  김제시 ) 은 대한민국 의 공무원 이 다 . 	라승용	김제시	19
 라승용 ( 羅昇龍 , 1957 년 10 월 9 일 ~ , 전라북도 김제시 ) 은 대한민국 의 공무원 이 다 . 	라승용	전라북도	19
1920 년 2 월 24 일  뮌헨 호프브로이하우스 ( Hofbr ä uhaus ) 에서 열린 독일 노동자 당 집회 에서 아돌프 히틀러 가 발표 하 였 으며 안톤 드렉슬러 , 아돌프 히틀러 , 고트프리트 페더 , 디트리히 에카르트 가 강령 을 작성 하 였 다 . 	안톤 드렉슬러	뮌헨	19
 문송면 은 1973 년 음력 8 월 14 일 에 충청남도  서산군 원북면 ( 현 태안군 원북면 ) 양산리 에서 6 남매 중 넷째 로 태어났 다 . 	문송면	서산군	19
 문송면 은 1973 년 음력 8 월 14 일 에 충청남도 서산군 원북면 ( 현 태안군 원북면 ) 양산리 에서 6 남매 중 넷째 로 태어났 다 . 	문송면	충청남도	19
 스즈키 다카유키 ( , 1976 년 6 월 5 일 , 일본  히타치 시 ~ ) 는 일본 의 전 축구 선수 이 다 . 	스즈키 다카유키	히타치 시	19
남군 평정 에서 군사 를 거느리 고 공 을 많이 세웠 다는 《 사기 》 의 기록 에 비추 어 보 아 , 초 의제 에게서 각각 명령 을 받 아 진나라 본토 로 들어간 항우 , 전한 고제 와 는 다른 경로 로 진나라 본토 로 들어가 려 한 것 으로 보인 다 . 	초 의제	진나라	19
남군 평정 에서 군사 를 거느리 고 공 을 많이 세웠 다는 《 사기 》 의 기록 에 비추 어 보 아 , 초 의제 에게서 각각 명령 을 받 아 진나라 본토 로 들어간 항우 , 전한 고제 와 는 다른 경로 로 진나라 본토 로 들어가 려 한 것 으로 보인 다 . 	전한 고제	진나라	19
 심종섭 ( 沈鍾燮 , 1917 년 8 월 26 일 ~ 2012 년 11 월 4 일 , 전라북도 김제 ) 은 제 19 대 , 제 20 대 , 제 21 대 대한민국 학술원 회장 과 제 7 대 , 제 8 대 전북대학교 총장 을 지낸 학자 이 다 . 	심종섭	전라북도	19
이후 통합 창원시 의 출범 을 전후 로 지역구 이주영 국회의원 을 비롯 하 여 경상남 도 중부 광역 권 에 대한 교통방송 설립 에 대한 의견 이 다시금 제기 되 었 고 , 2011 년 9 월 6 일 에 방송통신위원회 상임 위원회 에서 창원교통방송 에 대한 조건부 허가 및 주파수 배정 이 의결 되 었 으며 , 주파수 배정 은 FM 95 . 5 MHz 대역 을 할당 하 는 것 으로 결정 되 었 다 . 	이주영	창원시	19
 최성룡 ( 崔成龍 , 1950 년 5 월 4 일 ~ ) 은 전라남도  영암군 출신 의 대한민국 의 공무원 이 다 . 	최성룡	영암군	19
 최성룡 ( 崔成龍 , 1950 년 5 월 4 일 ~ ) 은 전라남도 영암군 출신 의 대한민국 의 공무원 이 다 . 	최성룡	전라남도	19
 남상호 ( 南相浩 , 1953 년 8 월 9 일 ~ ) 는 충청북 도  괴산군 출신 의 대한민국 의 소방 공무원 이 다 . 	남상호	괴산군	19
 남상호 ( 南相浩 , 1953 년 8 월 9 일 ~ ) 는 충청북도 괴산군 출신 의 대한민국 의 소방 공무원 이 다 . 	남상호	충청북도	19
 매슈 케네디 ( Matthew Kennedy , 1994 년 11 월 1 일 ~ ) 는 스코틀랜드 의 축구 선수 이 다 . 	매슈 케네디	스코틀랜드	19
 황바이밍 ( 黃百鳴 , 1946 년 ~ ) 는 홍콩 출신 의 영화 배우 이 자 영화 제작자 이 다 . 	황바이밍	홍콩	19
 린쯔샹 ( 1947 년 10 월 12 일 ~ ) 은 홍콩 출신 의 가수 , 배우 다 . 	린쯔샹	홍콩	19
 코너 코디 ( Conor Coady , 1993 년 2 월 25 일 ~ ) 는 잉글랜드 의 축구 선수 이 다 . 	코너 코디	잉글랜드	19
 잭 로빈슨 ( Jack Robinson , 1993 년 9 월 1 일 ~ ) 은 잉글랜드 의 축구 선수 이 다 . 	잭 로빈슨	잉글랜드	19
조선 시대 에 청구 라는 별칭 을 사용 한 서명 으로 는 조선 전기 김종직 ( 金宗直 ) 이 편찬 한 시집 인 『 청구풍아 ( 靑丘風雅 ) 』 가 있 고 , 조선 영조 때 김천택 ( 金天澤 ) 이 조선 의 민요 를 수집 한 『 청구영언 ( 靑丘永言 ) 』 이 있 으며 , 김정호 가 그린 조선 의 지도 를 「 청구도 ( 靑丘圖 ) 」 라고 하 였 던 것 을 찾 아 볼 수 있 다 . 	조선 영조	조선	19
조선 시대 에 청구 라는 별칭 을 사용 한 서명 으로 는 조선 전기 김종직 ( 金宗直 ) 이 편찬 한 시집 인 『 청구풍아 ( 靑丘風雅 ) 』 가 있 고 , 조선 영조 때 김천택 ( 金天澤 ) 이 조선 의 민요 를 수집 한 『 청구영언 ( 靑丘永言 ) 』 이 있 으며 , 김정호 가 그린 조선 의 지도 를 「 청구도 ( 靑丘圖 ) 」 라고 하 였 던 것 을 찾 아 볼 수 있 다 . 	김종직	조선	19
조선 시대 에 청구 라는 별칭 을 사용 한 서명 으로 는 조선 전기 김종직 ( 金宗直 ) 이 편찬 한 시집 인 『 청구풍아 ( 靑丘風雅 ) 』 가 있 고 , 조선 영조 때 김천택 ( 金天澤 ) 이 조선 의 민요 를 수집 한 『 청구영언 ( 靑丘永言 ) 』 이 있 으며 , 김정호 가 그린 조선 의 지도 를 「 청구도 ( 靑丘圖 ) 」 라고 하 였 던 것 을 찾 아 볼 수 있 다 . 	김정호	조선	19
 사카이 고토쿠 ( 酒井 高徳 , 1991 년 3 월 14 일 뉴욕 주  뉴욕 ~ ) 는 독일 계 일본 인 의 축구 선수 로 , 포지션 은 풀백 이 며 현재 는 독일 의 함부르크 SV 소속 으로 뛰 고 있 다 . 	사카이 고토쿠	뉴욕	19
 스콧 앨런 ( Scott Allan , 1991 년 11 월 28 일 , 스코틀랜드 글래스고 ~ ) 은 스코틀랜드 출신 프로 축구 선수 이 다 . 	스콧 앨런	스코틀랜드	19
 스콧 앨런 ( Scott Allan , 1991 년 11 월 28 일 , 스코틀랜드  글래스고 ~ ) 은 스코틀랜드 출신 프로 축구 선수 이 다 . 	스콧 앨런	글래스고	19
 그레이엄 도란스 ( Graham Dorrans , 1987 년 5 월 5 일 , 스코틀랜드 글래스고 ~ ) 은 스코틀랜드 출신 프로 축구 선수 이 다 . 	그레이엄 도란스	스코틀랜드	19
 그레이엄 도란스 ( Graham Dorrans , 1987 년 5 월 5 일 , 스코틀랜드  글래스고 ~ ) 은 스코틀랜드 출신 프로 축구 선수 이 다 . 	그레이엄 도란스	글래스고	19
 유수프 물룸부 ( Youssouf Mulumbu , 1987 년 1 월 25 일 ~ ) 은 콩고 민주 공화국 의 축구 선수 이 다 . 	유수프 물룸부	콩고 민주 공화국	19
 크레이그 도슨 ( Craig Dawson , 1990 년 5 월 6 일 , 잉글랜드 로치데일 ~ ) 은 잉글랜드 출신 프로 축구 선수 이 다 . 	크레이그 도슨	잉글랜드	19
 크레이그 도슨 ( Craig Dawson , 1990 년 5 월 6 일 , 잉글랜드  로치데일 ~ ) 은 잉글랜드 출신 프로 축구 선수 이 다 . 	크레이그 도슨	로치데일	19
 빌리 존스 ( Billy Jones , 1987 년 3 월 24 일 , 잉글랜드 슈루즈버리 ~ ) 은 잉글랜드 출신 프로 축구 선수 이 다 . 	빌리 존스	잉글랜드	19
 케마르 루피 ( Kemar Roofe , 1993 년 1 월 6 일 , 잉글랜드 월솔 ~ ) 은 잉글랜드 출신 프로 축구 선수 이 다 . 	케마르 루피	잉글랜드	19
 케마르 루피 ( Kemar Roofe , 1993 년 1 월 6 일 , 잉글랜드  월솔 ~ ) 은 잉글랜드 출신 프로 축구 선수 이 다 . 	케마르 루피	월솔	19
 아딜 나비 ( Adil Nabi , 1994 년 2 월 28 일 , 잉글랜드 ~ ) 는 잉글랜드 출신 프로 축구 선수 이 다 . 	아딜 나비	잉글랜드	19
 리엄 오닐 ( , 1993 년 7 월 31 일 , 웨일스 ~ ) 은 웨일스 출신 프로 축구 선수 이 다 . 	리엄 오닐	웨일스	19
 도너보른 다니엘스 ( Donervon Daniels , 1993 년 11 월 24 일 , 몬트 세랫 ~ ) 은 몬트세랫 출신 프로 축구 선수 이 다 . 	도너보른 다니엘스	몬트세랫	19
 도너보른 다니엘스 ( Donervon Daniels , 1993 년 11 월 24 일 , 몬트세랫 ~ ) 은 몬트세랫 출신 프로 축구 선수 이 다 . 	도너보른 다니엘스	몬트세랫	19
 펠릭스 브리히 ( Felix Brych , 1975 년 8 월 3 일 , 바이에른 주  뮌헨 ~ ) 는 독일 의 축구 심판 이 다 . 	펠릭스 브리히	뮌헨	19
 강호인 ( 姜鎬人 , 1956 년 12 월 3 일 ~ , 경상남 도  함양군 ) 은 전 대한민국 의 국토 교통부 장관 이 다 . 	강호인	함양군	19
 강호인 ( 姜鎬人 , 1956 년 12 월 3 일 ~ , 경상남도 함양군 ) 은 전 대한민국 의 국토 교통부 장관 이 다 . 	강호인	경상남도	19
 메멧 에키치 ( Mehmet Ekici , 1990 년 3 월 25 일 뮌헨 ~ ) 는 축구 선수 로 , 현재 트라브존스포르 에서 미드필더 으로 활약 하 고 있 다 . 	메멧 에키치	뮌헨	19
 마테오 파플로비치 ( Mateo Pavlovi ć , 1990 년 6 월 9 일 모스타르 ~ ) 는 축구 선수 로 , 현재 앙제 SCO 에서 수비수 로 활약 하 고 있 다 . 	마테오 파플로비치	모스타르	19
 커티스 오벵 ( Curtis Obeng , 1989 년 2 월 14 일 ~ ) 는 잉글랜드 의 축구 선수 이 다 . 	커티스 오벵	잉글랜드	19
 헨리 존스 ( Henry Jones , 1993 년 9 월 18 일 ~ ) 는 웨일스 의 축구 선수 이 다 . 	헨리 존스	웨일스	19
 제임스 러브릿지 ( James Loveridge , 1994 년 5 월 16 일 ~ ) 는 웨일스 의 축구 선수 이 다 . 	제임스 러브릿지	웨일스	19
 커티스 마치 ( Kurtis March , 1993 년 3 월 30 일 ~ ) 는 웨일스 의 축구 선수 이 다 . 	커티스 마치	웨일스	19
 알바로 도밍게스 소토 ( Á lvaro Dom í nguez Soto , 1989 년 5 월 16 일 , 마드리드 ~ ) 는 스페인 의 전 축구 선수 로 , 과거 아틀레티코 마드리드 와 보루시아 묀헨글라트바흐 에서 뛰 었 다 . 	알바로 도밍게스 소토	마드리드	19
 알프레도 모랄레스 ( , 1990 년 5 월 12 일 베를린 ~ ) 는 독일 과 미국 의 페루 계 축구 선수 이 다 . 	알프레도 모랄레스	베를린	19
 정패 ( 丁珮 , 1947 년 ~ ) 은 중화민국  타이완 출신 의 영화 배우 다 . 	정패	타이완	19
 종발 ( 鍾發 , 1953 년 12 월 2 일 ~ ) 은 홍콩 출신 의 영화 배우 다 . 	종발	홍콩	19
 진룡 ( 陈龙 , 1976 년 7 월 24 일 ~ ) 은 홍콩 출신 의 영화 배우 이 다 . 	진룡	홍콩	19
 전준 ( 田俊 , 영어 : James Tien , 1942 년 5 월 28 일 - ) 은 홍콩 출신 의 영화 배우 이 다 . 	전준	홍콩	19
 맥가 ( 麥嘉 , 1944 년 2 월 29 일 ~ ) 는 홍콩 출신 의 영화 배우 이자 영화 감독 , 영화 제작자 다 . 	맥가	홍콩	19
 심위 ( 沈威 , 1951 년 ~ ) 은 홍콩 출신 의 영화 배우 이자 영화 감독 , 영화 제작자 다 . 	심위	홍콩	19
 금표 ( 金彪 , 1931 년 ~ ) 은 홍콩 의 영화 배우 다 . 	금표	홍콩	19
 장충 ( 張沖 , 1930 년 ~ ) 은 홍콩 의 영화 배우 다 . 	장충	홍콩	19
 무스타파 엘 하다오위 ( , 1961 년 7 월 28 일 , 모로코  카사블랑카 ~ ) 은 은퇴 한 모로코 의 축구 선수 이 다 . 	무스타파 엘 하다오위	카사블랑카	19
 제임스 톰킨스 ( James Oliver Charles Tomkins , 1989 년 3 월 29 일 ~ ) 는 크리스털 팰리스 FC 에서 뛰 고 있 는 잉글랜드 의 축구 선수 이 다 . 	제임스 톰킨스	잉글랜드	19
김문기 ( 金文起 , 1399 년 ~ 1456 년 ) 는 초명 은 효기 ( 孝起 ) , 자 는 여공 ( 汝恭 ) , 호 는 백촌 ( 白村 ) 혹은 마암 ( 馬巖 ) , 본관 은 김녕 김 씨 ( 金寧 ) 충의공파 , 충청북 도 옥천 출신 으로 조선 의 문신 이 며 조선 단종 의 충신 즉 , 삼중신 중 한 명 이 다 . 	조선 단종	조선	19
 김문기 ( 金文起 , 1399 년 ~ 1456 년 ) 는 초명 은 효기 ( 孝起 ) , 자 는 여공 ( 汝恭 ) , 호 는 백촌 ( 白村 ) 혹은 마암 ( 馬巖 ) , 본관 은 김녕 김 씨 ( 金寧 ) 충의공파 , 충청북도 옥천 출신 으로 조선 의 문신 이 며 조선 단종 의 충신 즉 , 삼중신 중 한 명 이 다 . 	김문기	충청북도	19
 김문기 는 1399 년 ( 조선 정종 초년 ) 충청북도 옥천 에서 출생 , 1426 년 문과 에 급제 하 였 으나 부친상 을 당해 3 년 상 을 치루 는 동안 관직 에 임명 되 지 않 았 다 . 	김문기	충청북도	19
 백표 ( 白彪 , 1946 년 ~ ) 은 홍콩 출신 의 영화 배우 이 자 영화 제작자 이 다 . 	백표	홍콩	19
 알렉산다르 토네프 ( , Aleksandar Tonev , 1990 년 2 월 3 일 , 엘린 펠린 ~ ) 는 불가리아 의 축구 선수 이 다 . 	알렉산다르 토네프	엘린 펠린	19
 곤살로 하비에르 로드리게스 ( , 1984 년 4 월 10 일 , 부에노스아이레스 ~ ) 는 ACF 피오렌티나 에서 수비수 로 뛰 는 아르헨티나 의 축구 선수 이 다 . 	곤살로 하비에르 로드리게스	부에노스아이레스	19
 호세 에르네스토 소사 ( Jos é Ernesto Sosa , 1985 년 6 월 19 일 , 카르카라냐 ~ ) 는 아르헨티나 의 축구 선수 로 현재 세리에 A 의 AC 밀란 에서 미드필더 로 활약 하 고 있 다 . 	호세 에르네스토 소사	카르카라냐	19
 김동연 ( 金東兗 , 1957 년 1 월 28 일 ~ , 충청북 도  음성군 ) 은 대한민국 의 대한민국 의 부총리 겸 기획 재정부 장관 을 맡 고 있 는 공무원 이 다 . 	김동연	음성군	19
 김동연 ( 金東兗 , 1957 년 1 월 28 일 ~ , 충청북도 음성군 ) 은 대한민국 의 대한민국 의 부총리 겸 기획 재정부 장관 을 맡 고 있 는 공무원 이 다 . 	김동연	충청북도	19
 우형식 ( 禹亨植 , 1955 년 5 월 26 일 ~ , 충청남도  청양군 ) 은 대한민국 의 공무원 이 다 . 	우형식	청양군	19
 우형식 ( 禹亨植 , 1955 년 5 월 26 일 ~ , 충청남도 청양군 ) 은 대한민국 의 공무원 이 다 . 	우형식	충청남도	19
 치멘 브왕가 ( Tshimen Bwanga , 1949 년 1 월 4 일 ~ ) 는 콩고 민주 공화국 의 전 축구 선수 이 다 . 	치멘 브왕가	콩고 민주 공화국	19
 김창경 ( 金昌經 , 1959 년 4 월 23 일 ~ , 서울특별시 ) 은 대한민국 의 공무원 이 다 . 	김창경	서울특별시	19
 윤덕홍 ( 尹德弘 , 1947 년 4 월 19 일 ~ , 대구광역시 ) 은 대한민국 의 정치인 이 자 교육인 이 다 . 	윤덕홍	대구광역시	19
 리타 모레노 ( Rita Moreno , 1931 년 12 월 11 일 ~ ) 는 푸에르토리코 의 배우 이 다 . 	리타 모레노	푸에르토리코	19
