sentence	entity_01	entity_02	label
1860 년 - 에이브러햄 링컨 , 미국 16 대 대통령 에 당선 . 	에이브러햄 링컨	미국	40
1992 년 - ' 프라하 의 봄 ' 을 주도 한 체코 의 정치 가 알렉산데르 둡체크 . 	알렉산데르 둡체크	체코	40
1923 년 - 독일 뮌헨 에서 아돌프 히틀러 뮌헨 폭동 . 	아돌프 히틀러	독일	40
1936 년 - 프란시스코 프랑코 , 스페인 총통 취임 ( 아직 내전 은 끝나 지 않 은 상황 임 ) 	프란시스코 프랑코	스페인	40
1895 년 - 독일 의 물리학자  빌헬름 콘라트 뢴트겐 이 음극선 에 관한 연구 를 하 다가 우연히 X 선 을 발견 했 다 . 	빌헬름 콘라트 뢴트겐	독일	40
 무스타파 케말 아타튀르크 추모일 : 터키 	무스타파 케말 아타튀르크	터키	40
1916 년 - 미국 의 수학자 , 천문학자 , 사업가 , 작가 퍼시벌 로웰 . 	퍼시벌 로웰	미국	40
1963 년 - 미국 의 군인 존 하지 . 	존 하지	미국	40
1985 년 - 대한민국 의 군인 박임항 . 	박임항	대한민국	40
1988 년 - 대한민국 의 정치 깡패 유지광 . 	유지광	대한민국	40
2010 년 - 대한민국 의 배우 박혜상 . 	박혜상	대한민국	40
2015 년 - 대한민국 의 제 14 대 대통령 김영삼 이 서거 하 였 다 . 	김영삼	대한민국	40
2016 년 - 쿠바 의 전 지도자 피델 카스트로 가 사망 했 다 . 	피델 카스트로	쿠바	40
2011 년 - 대한민국 의 군인 유재흥 	유재흥	대한민국	40
1993 년 - 조선민주주의인민공화국 의 독재자 김정일 , 국방 위원장 으로 추대 되 다 . 	김정일	조선민주주의인민공화국	40
2009 년 - 조선민주주의인민공화국 의 통치자 김정일 , 국방 위원장 으로 재 추대 되 고 헌법 을 고쳐 헌법 상 의 국가 원수 직 에 오르 다 . 	김정일	조선민주주의인민공화국	40
1626 년 - 영국 철학자 프랜시스 베이컨 	프랜시스 베이컨	영국	40
2017 년 - 대한민국 의 배우 김영애 	김영애	대한민국	40
2010 년 - 러시아 서부 스몰렌스크 인근 에서 폴란드 의 레흐 카친스키 폴란드 의 대통령 과 영부인 등 132 명 이 탑승 한 항공기 가 폴란드 공군 Tu - 154 추락 사고 하 여 모두 사망 했 다 . 	레흐 카친스키	러시아	40
1598 년 - 프랑스 의 앙리 4세 가 낭트 칙령 을 발표 하 다 . 	앙리 4세	프랑스	40
 토머스 제퍼슨 탄생일 : 미국 	토머스 제퍼슨	미국	40
1730 년 - 영국 의 정치 가 , 미국 독립 전쟁 중 영국군 의 북아메리카 총사령관 헨리 클린턴 	헨리 클린턴	영국	40
1958 년 - 영국 의 생물 물리학자 로절린드 프랭클린 . 	로절린드 프랭클린	영국	40
2005 년 - 대한민국 의 배우 김무생 . 	김무생	대한민국	40
2008 년 - 미국 의 학자 에드워드 노턴 로렌즈 . 	에드워드 노턴 로렌즈	미국	40
1989 년 - 중화인민공화국 베이징 의 천안문 광장 에서 4000 명 의 학생 들 이 후야오방 을 애도 하 고 , 민주 화 를 요구 하 는 행진 을 벌인 다 . 	후야오방	중화인민공화국	40
1587 년 - 프랜시스 드레이크 제독 이 지휘 하 는 영국 해군 이 스페인 카디즈 에서 무적 함대 를 격파 하 였 다 . 	프랜시스 드레이크	스페인	40
1961 년 - 대한민국 의 싱어송라이터 겸 프로듀서  장덕 . 	장덕	대한민국	40
2003 년 - 아르헨티나 에서 카를로스 메넴 과 네스토르 키르치네르 가 대결 한 대통령 선거 2 차 투표 에서 메넴 이 24 . 14 % , 키르치네르 가 22 . 04 % 의 지지 를 얻 었 다 . 	네스토르 키르치네르	아르헨티나	40
1945 년 - 베니토 무솔리니 와 그 의 정부 가 이탈리아 를 탈출 하 려다 빨치산 에 체포 되 어 공개 총살 당하 다 . 	베니토 무솔리니	이탈리아	40
1492 년 - 크리스토퍼 콜럼버스 가 스페인 의 팔로스 에서 첫 항해 에 나서 다 . 	크리스토퍼 콜럼버스	스페인	40
1960 년 - 피델 카스트로 , 쿠바 내 미국 자산 몰수 선언 . 	피델 카스트로	쿠바	40
1974 년 - 워터게이트 스캔들 로 미국 의 리처드 닉슨 미국 의 대통령 이 사임 을 발표 하 다 . 	리처드 닉슨	미국	40
1939 년 - 프란시스코 프랑코 , 스페인 국가주석 에 취임 하 다 . 	프란시스코 프랑코	스페인	40
1974 년 - 워터게이트 사건 : 리처드 닉슨 미국 대통령 이 사임 하 고 부통령 제럴드 포드 가 38 대 대통령 으로 취임 하 다 . 	리처드 닉슨	미국	40
1974 년 - 워터게이트 사건 : 리처드 닉슨  미국 대통령 이 사임 하 고 부통령 제럴드 포드 가 38 대 대통령 으로 취임 하 다 . 	제럴드 포드	미국	40
1987 년 - 대한민국 의 민주 화 운동 가 이한열 . 	이한열	대한민국	40
2015 년 - 일본 계 미국인 물리학자 난부 요이치로 	난부 요이치로	일본	40
1934 년 - 독일 , 국민 투표 통해 아돌프 히틀러 를 총통 으로 선출 . 	아돌프 히틀러	독일	40
1966 년 - 중화인민공화국 , 마오쩌둥 지도 하의 홍위병 100 만 명 텐안먼 광장 서 대 규모 문화 혁명  	마오쩌둥	중화인민공화국	40
1998 년 - 대한민국 , 자유 민주 연합  김종필 ( 金鍾泌 ) 총재 , 국무총리 에 취임 . 	김종필	대한민국	40
2012 년 - 대한민국 의 국회의원 이해봉 	이해봉	대한민국	40
1974 년 - 대한민국 , 신민당 , 당수 에 김영삼 의원 선출 . 	김영삼	대한민국	40
2002 년 - 김정일 조선민주주의인민공화국 국방 위원장 과 블라디미르 푸틴 러시아 대통령 블라디보스토크 에서 정상 회담 . 	김정일	조선민주주의인민공화국	40
1919 년 - 이승만 , 미국 워싱턴 D . C . 	이승만	미국	40
1887 년 - 미국 발명가 토머스 에디슨 , 영사기 특허 취득 . 	토머스 에디슨	미국	40
1962 년 - 대한민국 의 사상계 발행인 장준하 가 막사이사이 상 수상 . 	장준하	대한민국	40
1945 년 - 호찌민 이 베트남 의 독립 을 선언 하 고 베트남 민주 공화국 을 수립 함 . 	호찌민	베트남 민주 공화국	40
2016 년 - 우즈베키스탄 의 제 1 대 대통령 이슬람 카리모프 	이슬람 카리모프	우즈베키스탄	40
1658 년 - 영국 의 군인 , 정치인 올리버 크롬웰 	올리버 크롬웰	영국	40
2002 년 - 대한민국 의 군인 최경록 . 	최경록	대한민국	40
2012 년 - 대한민국 의 종교인 문선명 . 	문선명	대한민국	40
1955 년 - 콘라트 아데나워 독일 총리 , 제 2 차 세계 대전 종전 후 최초 로 소련 방문 . 	콘라트 아데나워	독일	40
1948 년 - 조선민주주의인민공화국 수립 , 수상 김일성 , 부수상 박헌영 , 김책 , 홍명희 . 	홍명희	조선민주주의인민공화국	40
1948 년 - 조선민주주의인민공화국 수립 , 수상 김일성 , 부수상 박헌영 , 김책 , 홍명희 . 	김책	조선민주주의인민공화국	40
1948 년 - 조선민주주의인민공화국 수립 , 수상 김일성 , 부수상 박헌영 , 김책 , 홍명희 . 	박헌영	조선민주주의인민공화국	40
1973 년 - 칠레 에서 아우구스토 피노체트 를 중심 으로 1973 년 칠레 쿠데타 가 일어나 살바도르 아옌데 정부 가 무너지 다 . 	아우구스토 피노체트	칠레	40
1982 년 - 중화인민공화국 , 당주석 제도 폐지 , 당 총서기 에 후야오방 ( 胡耀邦 ) 선출 	후야오방	중화인민공화국	40
1940 년 - 제 2 차 세계 대전 : 베니토 무솔리니 치하 이탈리아 , 이집트 침공 ( 북아프리카 전역 ) 	베니토 무솔리니	이탈리아	40
1943 년 - 장제스 ( 蔣介石 ) : 중화민국 총통 에 취임 	장제스	중화민국	40
1971 년 - 중화인민공화국 중국 공산당 부주석 겸 국방부장 린뱌오 , 반마오쩌둥 쿠데타 음모 가 발각 돼 소련 으로 탈출 하 다 몽골 상공 에서 비행기 추락 사고 로 사망 	린뱌오	몽골	40
1993 년 - 팔레스타인 해방 기구 의 야세르 아라파트 의장 과 이스라엘 의 이츠하크 라빈 총리 가 오슬로 평화 협정 에 서명 	이츠하크 라빈	이스라엘	40
2015 년 - 독일 의 축구 감독 데트마어 크라머 	데트마어 크라머	독일	40
2016 년 - 미국 의 배우 차미언 카 	차미언 카	미국	40
1961 년 - 다그 함마르셸드 유엔 사무총장 , 콩고 내전 의 해결 을 위해 아프리카 로 가 던 중 에 잠비아 에서 비행기 추락 사고 로 사망 	다그 함마르셸드	잠비아	40
1938 년 - 대한민국 의 배우 김지영 . 	김지영	대한민국	40
1963 년 - 이준 ( 李儁 ) 의 유해 , 56 년 만 에 네덜란드 서 귀환 해 서울특별시 수유동 에 안장 	이준	네덜란드	40
2013 년 - 베트남 의 군사 지도자 보응우옌잡 	보응우옌잡	베트남	40
1896 년 - 대한민국 의 병리학자 겸 해부학자 윤일선 . 	윤일선	대한민국	40
2011 년 - 미국 의 기업 인 스티브 잡스 . 	스티브 잡스	미국	40
1976 년 - 중화인민공화국 의 화궈펑 총리 가 장칭 · 왕훙원 · 장춘차오 · 야오원위안 등 사인 방 체포 를 지시 하 다 . 	화궈펑	중화인민공화국	40
1976 년 - 중화인민공화국 의 화궈펑 총리 가 장칭 · 왕훙원 · 장춘차오 · 야오원위안 등 사인 방 체포 를 지시 하 다 . 	왕훙원	중화인민공화국	40
1976 년 - 중화인민공화국 의 화궈펑 총리 가 장칭 · 왕훙원 · 장춘차오 · 야오원위안 등 사인 방 체포 를 지시 하 다 . 	장칭	중화인민공화국	40
1976 년 - 중화인민공화국 의 화궈펑 총리 가 장칭 · 왕훙원 · 장춘차오 · 야오원위안 등 사인 방 체포 를 지시 하 다 . 	장춘차오	중화인민공화국	40
1976 년 - 중화인민공화국 의 화궈펑 총리 가 장칭 · 왕훙원 · 장춘차오 · 야오원위안 등 사인 방 체포 를 지시 하 다 . 	야오원위안	중화인민공화국	40
2010 년 - 조선민주주의인민공화국 에서 김정 은 이 김정일 의 정식 후계자 로 확정 되 었 다 . 	김정일	조선민주주의인민공화국	40
2014 년 - 대한민국 의 전 국회의원 이 자 기업 인 배은희 	배은희	대한민국	40
1885 년 - 덴마크 의 출신 의 물리학자 닐스 보어 . 	닐스 보어	덴마크	40
1997 년 - 조선민주주의인민공화국 조선중앙방송 , 김정일 의 당총 비서 직 공식 추대 발표 . 	김정일	조선민주주의인민공화국	40
1869 년 - 미국 의 제 14 대 대통령 프랭클린 피어스 . 	프랭클린 피어스	미국	40
1992 년 - 독일 의 제 4 대 총리 빌리 브란트 . 	빌리 브란트	독일	40
2013 년 - 대한민국 의 가수 로티플 스카이 . 	로티플 스카이	대한민국	40
1943 년 - 제 2 차 세계 대전 : 피에트로 바돌리오 장군 이 이끄는 이탈리아 의 새 정부 가 추축국 에 선전 포고 를 하 다 . 	피에트로 바돌리오	이탈리아	40
1953 년 - 키비아 학살 : 아리엘 샤론 이 지휘 하 는 이스라엘 군 이 요르단 강 서안 지구 를 공격 , 50 명 이상 이 살해 되 었 다 . 	아리엘 샤론	이스라엘	40
1893 년 - 대한민국 의 독립 운동가 겸 정치인 , 대한민국 의 국무총리  장택상 	장택상	대한민국	40
1996 년 - 대한민국 , 백범 김구 선생 을 암살 한 용의자 안두희 를 박기 서 가 살해 한 사건 이 발생 하 다 . 	김구	대한민국	40
1996 년 - 대한민국 , 백범 김구 선생 을 암살 한 용의자 안두희 를 박기 서 가 살해 한 사건 이 발생 하 다 . 	안두희	대한민국	40
1990 년 - 프랑스 의 영화감독 자크 데미 . 	자크 데미	프랑스	40
2010 년 - 아르헨티나 의 대통령 네스토르 키르치네르 . 	네스토르 키르치네르	아르헨티나	40
2014 년 - 대한민국 의 가수 신해철 . 	신해철	대한민국	40
2015 년 - 대한민국 의 가수 김현지 . 	김현지	대한민국	40
2015 년 - 일본 의 성우 마츠키 미유 . 	마츠키 미유	일본	40
1922 년 - 베니토 무솔리니 가 이끄는 검 은 셔츠단 이 로마 로 진군 하 여 이탈리아 정권 을 빼앗 다 . 	베니토 무솔리니	이탈리아	40
2008 년 - 조선민주주의인민공화국 의 정치인 박성철 . 	박성철	조선민주주의인민공화국	40
1695 년 - 네덜란드 의 물리학자 · 수학자 크리스티안 하위헌스 . 	크리스티안 하위헌스	네덜란드	40
* 대한민국 의 판소리 명창 박동진 . 	박동진	대한민국	40
1811 년 - 이탈리아 과학자 아메데오 아보가드로 가 현재 , 아보가드로의 법칙 으로 알려 진 《 단위 입자 의 상대 적 질량 및 이 들 의 결합비 를 결정 하 는 하나 의 방법 》 을 출판 하 다 . 	아메데오 아보가드로	이탈리아	40
2015 년 - 일본 의 기업 인 이와타 사토루 	이와타 사토루	일본	40
1979 년 - 이라크 대통령 아메드 핫산 알바크르 가 사임 하 고 사담 후세인 이 집권 하 다 . 	사담 후세인	이라크	40
1989 년 - 오스트리아 의 지휘자 헤르베르트 폰 카라얀 . 	헤르베르트 폰 카라얀	오스트리아	40
1990 년 - 스페인 의 축구 선수 / 감독 미겔 무뇨스 . 	미겔 무뇨스	스페인	40
2003 년 - 대한민국 의 영화배우 한은진 . 	한은진	대한민국	40
1990 년 - 대한민국 의 4 대 대통령 을 지낸 전직 대통령  윤보선 이 서거 하 였 다 . 	윤보선	대한민국	40
1948 년 - 이승만 이 대한민국 의 대통령 으로 , 이시영 이 부통령 으로 당선 되 다 . 	이승만	대한민국	40
1948 년 - 이승만 이 대한민국 의 대통령 으로 , 이시영 이 부통령 으로 당선 되 다 . 	이시영	대한민국	40
1948 년 - 이승만 과 이시영 이 대한민국 대통령 과 부통령 임기 를 시작 했 다 . 	이시영	대한민국	40
1948 년 - 이승만 과 이시영 이 대한민국 대통령 과 부통령 임기 를 시작 했 다 . 	이승만	대한민국	40
 시몬 볼리바르 의 날 ( Sim ó n Bol í var Day ) : 에콰도르 , 베네수엘라 , 콜롬비아 , 볼리비아  	시몬 볼리바르	콜롬비아	40
2010 년 - 대한민국 가수  백설희 가 고 혈압 합병증 으로 83 세 의 나이 로 사망 했 다 . 	백설희	대한민국	40
1956 년 - 한국 의 독립운동 , 대한민국 의 정치 가 인 신익희 	신익희	대한민국	40
* 나이지리아 의 대통령 우마루 야르아두아 	우마루 야르아두아	나이지리아	40
1950 년 - 프랑스 의 로베르 쉬망 이 유럽 석탄 철강 공동체 계획 을 발표 하 다 . 	로베르 쉬망	프랑스	40
1951 년 - 이시영 이 대한민국 의 부통령 직 에서 물러났 다 . 	이시영	대한민국	40
1956 년 - 대한민국 제 3 대 대통령 에 이승만 , 제 4 대 부통령 에 장면 이 서울특별시 중앙청 광장 에서 각각 취임식 을 하 고 , 공식 임기 에 들어가 다 . 	이승만	대한민국	40
1951 년 - 김성수 가 대한민국 의 제 2 대 부통령 에 선출 됐 다 . 	김성수	대한민국	40
 맬컴 엑스 데이 - 미국 	맬컴 엑스	미국	40
1873 년 - 리바이 스트라우스 가 청바지 의 미국 특허 를 받 다 . 	리바이 스트라우스	미국	40
1927 년 - 미국 의 찰스 린드버그 가 최초 로 뉴욕 - 파리 간 대서양 무 착륙 비행 에 도전 하 다 . 	찰스 린드버그	미국	40
1908 년 - 영국 의 소설가 이언 플레밍 . 	이언 플레밍	영국	40
* 대한민국 의 전 아나운서 송지선 . 	송지선	대한민국	40
1952 년 - 김성수 가 대한민국 의 부통령 직 을 사임 하 다 . 	김성수	대한민국	40
1928 년 - 중화민국 의 군벌 장쭤린 . 	장쭤린	중화민국	40
2017 년 - 대한민국 의 정치인 권익현 	권익현	대한민국	40
1962 년 - 대한민국 의 가수 유재하 . 	유재하	대한민국	40
1983 년 - 단식 농성 을 벌이 던 대한민국 의 야당 정치 인 김영삼 은 위장 질환 등 건강 의 악화 로 서울대학교 대학 병원 에 입원 , 단식 농성 을 21 일 만 에 종료 하 였 다 . 	김영삼	대한민국	40
